Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
4914,"Northern Neck News, The",Warsaw,VA,http://www.northernnecknews.com/,,,Richmond,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.newsontheneck.com/electronic-edition/news-on-the-neck-e-editions-for-northern-neck-news/article_f6d89a80-4692-11ea-958b-77389681ec50.html | Homepage contains article-style link(s): https://www.newsontheneck.com/users/signup/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/login/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-12T11:49:01.058223,"{""Notes"": ""Part of Tidewater Newspapers group with *Northumberland Echo* and *Westmoreland News*."", ""Chain/Owner"": ""Independent (Tidewater Newspapers Inc.)"", ""Publication Frequency"": ""Weekly""}"
4915,Northern Virginia Daily,Strasburg,VA,http://www.nvdaily.com/,,,Shenandoah,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /nvdaily/replicating-tradition-a-new-take-on-the-national-christmas-tree-stands-at-american-celebration-on/article_fadd3745-3a44-54b3-a6b3-9edc99cce5e6.html, https://mynewsonthego.com/nvdaily/ | Homepage contains article-style link(s): https://mynewsonthego.com/nvdaily/, /news/, /news/courts | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers, ogdennews | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews | Detected vendor indicators (BLOX): tncms, bloximages, townnews | Homepage snapshot truncated to 500,000 characters",2025-12-12T11:49:06.053505,"{""Notes"": ""Owned by Ogden Newspapers since 2018; covers Shenandoah Valley and northern Piedmont."", ""Chain/Owner"": ""Ogden Newspapers Inc."", ""Publication Frequency"": ""Daily""}"
4916,Northumberland Echo,Heathsville,VA,http://www.northumberlandecho.com/,,,Northumberland,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.newsontheneck.com/electronic-edition/news-on-the-neck-e-editions-for-northern-neck-news/article_f6d89a80-4692-11ea-958b-77389681ec50.html | Homepage contains article-style link(s): https://www.newsontheneck.com/users/signup/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/login/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-12T11:49:13.740147,"{""Notes"": ""Sister paper to *Northern Neck News* and *Westmoreland News*; independent regional group."", ""Chain/Owner"": ""Independent (Tidewater Newspapers Inc.)"", ""Publication Frequency"": ""Weekly""}"
4917,Orange County Review,Orange,VA,https://dailyprogress.com/news/community/orangenews/,,,Orange,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /obituaries/search/?c%5B%5D=obits*&sd=desc&l=10&t=article&nsa=eedition, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/orangenews* | Homepage contains article-style link(s): https://dailyprogress.com/news/community/orangenews/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=dailyprogress.com#tracking-source=holiday_banner_2025, https://dailyprogress.com/users/login/?referer_url=https%3A%2F%2Fdailyprogress.com%2Fnews%2Fcommunity%2Forangenews%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:50:52.131707,"{""Notes"": ""Operated under *The Daily Progress* (Charlottesville) in Lee’s Central Virginia cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4918,Page News & Courier,Luray,VA,http://www.dnronline.com/page_news_and_courier/,,,Page,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS,"Homepage contains e-edition style link(s): https://mynewsonthego.com/newsrecord | Homepage contains article-style link(s): https://www.dnronline.com/users/signup/?referer_url=https%3A%2F%2Fwww.dnronline.com%2Fpage_news_and_courier%2F, https://www.dnronline.com/users/login/?referer_url=https%3A%2F%2Fwww.dnronline.com%2Fpage_news_and_courier%2F, /news/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers, ogdennews | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:50:57.243076,"{""Notes"": ""Part of Ogden’s Shenandoah Valley group (with *Daily News-Record*)."", ""Chain/Owner"": ""Ogden Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4919,Page Valley News,Luray,VA,https://pagevalleynews.com/,,,Page,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://pagevalleynews.com/about-us/, https://pagevalleynews.com/contact-us/, https://pagevalleynews.com/donate/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T11:51:01.551807,"{""Notes"": ""Independent online-only outlet launched in 2020 by PVN LLC."", ""Chain/Owner"": ""Independent (Page Valley News LLC)"", ""Publication Frequency"": ""Daily (digital)""}"
4920,"Patriot, The",Pulaski,VA,http://pcpatriot.com/,,,Pulaski,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://pcpatriot.com/category/news/, https://pcpatriot.com/category/opinion/, https://pcpatriot.com/category/sports/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T11:51:08.998060,"{""Notes"": ""Sister paper to *The Southwest Times* under Mountain Media."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4921,"Piedmont Journal Recorder, The",Amelia,VA,https://pjrnews.com/,,,Amelia,Independent,WordPress,Our Hometown Web Publishing,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://pjrnews.com/about-us/, https://pjrnews.com/contact-us/, https://pjrnews.com/archives/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (Our Hometown Web Publishing): our-hometown, oht-",2025-12-12T11:51:21.868814,"{""Notes"": ""Local independent paper serving Amelia, Nottoway, and surrounding counties."", ""Chain/Owner"": ""Independent (The PJR News LLC)"", ""Publication Frequency"": ""Weekly""}"
4922,"Post, The",Big Stone Gap,VA,https://www.bigstonegappost.com/,,,Wise,Independent,Manual Review,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /articles/18027/view/come-clean-sermon-available-to-view-online, /editions/all | Homepage contains article-style link(s): /featured/view, /category/news, /category/sports | Homepage contains article-style content | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Viewport meta tag present",2025-12-12T11:51:36.286248,"{""Notes"": ""Part of *SWVAToday* family under Lee Enterprises."", ""Chain/Owner"": ""Mountain Empire Publishing (owned by Lee Enterprises via *SWVAToday* network)"", ""Publication Frequency"": ""Weekly""}"
4923,Powell Valley News,Pennnington Gap,VA,https://powellvalleynews.net,,,Lee,Independent,Custom,Unknown,Yes,No,Yes,Yes,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /editions/all | Homepage contains article-style link(s): /category/news, /category/sports, /articles/4280/view/robert-long | Homepage contains article-style content | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Sitemap contains notice-related URLs | Viewport meta tag present | Overrides applied: cms_platform, cms_vendor",2025-12-12T11:53:14.378678,"{""Notes"": ""Independent paper serving Lee County and western Virginia."", ""Chain/Owner"": ""Independent (Powell Valley Publishing)"", ""Publication Frequency"": ""Weekly""}"
4924,Powhatan Today,Powhatan,VA,https://richmond.com/news/community/powhatan-today/,,,Powhatan,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /community/powhatan-today/eedition/, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://richmond.com/news/community/powhatan-today/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=richmond.com#tracking-source=holiday_banner_2025, https://richmond.com/users/login/?referer_url=https%3A%2F%2Frichmond.com%2Fnews%2Fcommunity%2Fpowhatan-today%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:51:43.923819,"{""Notes"": ""Community paper under *Richmond Times-Dispatch*’s Lee Enterprises cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4925,Prince William Times,Warrenton,VA,https://www.princewilliamtimes.com/,,,Prince William,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition/ | Homepage contains article-style link(s): /news, /news/business/, /news/education/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:51:52.913449,"{""Notes"": ""Part of the Rappahannock Media group with *Fauquier Times* and *InsideNoVA.com*."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Weekly""}"
4926,"Princess Anne Independent News, The",Virginia Beach,VA,http://princessanneindy.com/,,,Virginia Beach City,Independent,WordPress,Manual Review,No,No,No,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://princessanneindy.com/newsroom/, https://princessanneindy.com/, https://princessanneindy.com/2025/04/12/indy-vpa/ | Homepage contains article-style content | RSS present (indicates article content) | No paywall signals found | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T11:51:48.006377,"{""Notes"": ""Independent hyperlocal paper covering Virginia Beach and the Eastern Shore."", ""Chain/Owner"": ""Independent (Reed & Associates / Ed Power Publisher)"", ""Publication Frequency"": ""Weekly""}"
4927,"Progress-Index, The",Petersburg,VA,http://www.progress-index.com/,,,Petersburg City,Gannett,Presto,Gannett,Yes,No,Yes,Yes,Yes,Heuristic:Gannett+Homepage,"Found 1 PDF links on homepage | Homepage contains article-style link(s): /news/, /sports/, /entertainment/ | Homepage contains article-style content | Chain heuristic: Gannett, not PDF-only | Chain heuristic: Gannett, default Paywall=Yes | Homepage contains public notice keywords | Viewport meta tag present | Detected chain indicators (Gannett): part of the usa today network, usa today, gannett | Detected platform indicators (Presto): gannett-cdn, gannettdigital | Detected vendor indicators (Gannett): gannett, gannett-cdn, gannettdigital",2025-12-12T11:52:06.195392,"{""Notes"": ""Part of the *USA Today Network*; covers Petersburg, Hopewell, and Colonial Heights."", ""Chain/Owner"": ""Gannett Co. Inc."", ""Publication Frequency"": ""Daily""}"
4928,Radford News Journal,Radford,VA,https://radfordnewsjournal.com/,,,Radford City,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://mountainmedianews.com/, https://mountainmedianews.com/mm/national/, https://mountainmedianews.com/mm/virginia-media-inc/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T11:57:58.618835,"{""Notes"": ""Sister publication to *The News-Messenger*; Mountain Media group."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4929,Rappahannock News,Washington,VA,https://rappnews.com/,,,Rappahannock,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition/, /eedition/rappahannock-news-dec-11-2025/edition_15e16122-f8ce-5a11-b641-b353025b7f57.html | Homepage contains article-style link(s): https://www.rappnews.com/users/signup/?referer_url=https%3A%2F%2Fwww.rappnews.com%2F, https://www.rappnews.com/users/login/?referer_url=https%3A%2F%2Fwww.rappnews.com%2F, https://www.rappnews.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:56:26.726516,"{""Notes"": ""Community weekly published by Rappahannock Media (also publishes *Prince William Times*)."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Weekly""}"
4930,Richmond Magazine,Richmond,VA,http://richmondmagazine.com/,,,Richmond City,Independent,Manual Review,Manual Review,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): https://richmondmagazine.com, https://richmondmagazine.com/advertise, https://richmondmagazine.com/api/rss/content.rss | Homepage contains article-style link(s): https://richmondmagazine.com/restaurants-in-richmond/food-news, https://richmondmagazine.com/news, https://richmondmagazine.com/news/news | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present",2025-12-12T11:57:11.713992,"{""Notes"": ""Independent lifestyle magazine focusing on culture, food, and regional issues in Greater Richmond."", ""Chain/Owner"": ""Independent (Richmond Media Group)"", ""Publication Frequency"": ""Monthly""}"
4932,"Richmonder, The",Richmond,VA,https://www.richmonder.org/,,,Richmond City,Independent,Ghost,Ghost,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /tag/features/, /tag/local-news/, /tag/sports/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | No notices found | Viewport meta tag present | Detected platform indicators (Ghost): /ghost | Detected vendor indicators (Ghost): /ghost",2025-12-12T12:03:20.539553,"{""Notes"": ""Nonprofit civic news outlet launched in 2024; independent digital-only publication."", ""Chain/Owner"": ""Independent (Nonprofit / Civic Journalism Initiative)"", ""Publication Frequency"": ""Digital""}"
4933,"Rivah Visitor’s Guide, The",Kilmarnock,VA,https://www.rivahguide.com/,,,Lancaster,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): https://www.rivahguide.com/category/feature-articles/, https://www.rivahguide.com/category/more-rivah-news/, https://www.rivahguide.com/submit-rivah-news/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:05:05.746188,"{""Notes"": ""Seasonal magazine jointly published by *Rappahannock Record* and *Southside Sentinel*; tourism-focused."", ""Chain/Owner"": ""Independent (Rappahannock Record Inc.)"", ""Publication Frequency"": ""Monthly""}"
4934,"Roanoke Times, The",Roanoke,VA,http://www.roanoke.com/,,,Roanoke City,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_8aa9adf8-1a48-59b1-aade-5b5ce50e1343.html, /eedition/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=roanoke.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:05:10.890746,"{""Notes"": ""Major regional daily owned by Lee Enterprises; covers southwest and western Virginia."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4935,"Rockbridge Advocate, The",Lexington,VA,http://rockbridgeadvocate.com/,,,Rockbridge,Independent,Manual Review,Manual Review,Yes,No,No,No,No,Homepage+Sitemap,"Found 1 PDF links on homepage | Sitemap shows 3% PDF URLs | Homepage contains article-style link(s): http://www.weeklyworldnews.com/, RockbridgeCountyVirginia_History.htm, https://www.prohibitionparty.org/ | Homepage contains article-style content | No paywall signals found | No notices found | No responsive indicators",2025-12-12T12:05:14.536909,"{""Notes"": ""Independent local journal emphasizing commentary, arts, and civic issues."", ""Chain/Owner"": ""Independent (Tom Camden & Bill McGowan Publishers)"", ""Publication Frequency"": ""Monthly""}"
4936,"Rotunda, The",Farmville,VA,http://www.therotundaonline.com/,,,Prince Edward,Independent,SNworks,Solutions by State News,No,No,No,No,Yes,Homepage+Sitemap,"Homepage contains article-style link(s): https://www.therotundaonline.com/section/news, https://www.therotundaonline.com/section/features, https://www.therotundaonline.com/section/arts-and-entertainment | Homepage contains article-style content | No paywall signals found | No notices found | Viewport meta tag present | Detected platform indicators (SNworks): snworks | Detected vendor indicators (Solutions by State News): snworks",2025-12-12T12:05:21.597670,"{""Notes"": ""Student-run publication of Longwood University; editorially independent."", ""Chain/Owner"": ""Independent (Longwood University Student Media)"", ""Publication Frequency"": ""Weekly (during semesters)""}"
4937,Royal Examiner,Front Royal,VA,https://royalexaminer.com/,,,Warren,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://royalexaminer.com/get-email-news-alerts/, https://royalexaminer.com/category/local-news/, https://royalexaminer.com/category/community-events/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Homepage snapshot truncated to 500,000 characters",2025-12-12T12:05:26.454179,"{""Notes"": ""Independent local online news outlet covering Front Royal and Warren County."", ""Chain/Owner"": ""Independent (National Media Services Inc.)"", ""Publication Frequency"": ""Daily (digital)""}"
4938,Salem Times-Register,Salem,VA,https://salemtimes-register.com/,,,Salem City,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://salemtimes-register.com/category/salem-eedition/ | Homepage contains article-style link(s): https://mountainmedianews.com, https://mountainmedianews.com/mm/national/, https://mountainmedianews.com/mm/virginia-media-inc/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:05:39.333169,"{""Notes"": ""Part of Mountain Media’s regional group (includes *New Castle Record* and *Fincastle Herald*)."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4940,"Smithfield Times, The",Smithfield,VA,https://www.smithfieldtimes.com/,,,Isle of Wight,Independent,PubGenAI,PubGenAI,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://digital.smithfieldtimes.com/ | Homepage contains article-style link(s): /sections/news, /sections/sports, /sections/opinion | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | RSS feed contains paywall hints | Homepage contains public notice keywords | Sitemap contains notice-related URLs | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (PubGenAI): pubgen.ai, pubgen",2025-12-12T12:05:45.216919,"{""Notes"": ""Family-owned community paper since 1920; independent publisher."", ""Chain/Owner"": ""Independent (Times Publishing Company)"", ""Publication Frequency"": ""Weekly""}"
4941,Smyth County News & Messenger,Marion,VA,https://swvatoday.com/news/community/smyth-county/,,,Smyth,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/smyth_county/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/smyth-county* | Homepage contains article-style link(s): https://swvatoday.com/news/community/smyth-county/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=swvatoday.com#tracking-source=holiday_banner_2025, https://swvatoday.com/users/login/?referer_url=https%3A%2F%2Fswvatoday.com%2Fnews%2Fcommunity%2Fsmyth-county%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:05:55.094244,"{""Notes"": ""Part of Lee’s *SWVAToday* network of regional community papers."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4942,Southside Sentinel,Urbanna,VA,http://www.ssentinel.com/,,,Middlesex,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): https://www.ssentinel.com/category/news/, https://www.ssentinel.com/category/community/, https://www.ssentinel.com/category/one-womans-opinion/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:06:01.579189,"{""Notes"": ""Sister paper to *Rappahannock Record*; serves the Middle Peninsula."", ""Chain/Owner"": ""Independent (Rappahannock Record Inc.)"", ""Publication Frequency"": ""Weekly""}"
4943,"Southwest Times, The",Pulaski,VA,https://www.southwesttimes.com/,,,Pulaski,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://pcpatriot.com/category/news/, https://pcpatriot.com/category/opinion/, https://pcpatriot.com/category/sports/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:06:10.061300,"{""Notes"": ""Operated by Mountain Media; long-running paper covering Pulaski County."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4944,"Star-Tribune, The",Chatham,VA,http://www.chathamstartribune.com/,,,Pittsylvania,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/edition_c7a17012-2b82-5d35-9caa-58e33cc27f54.html | Homepage contains article-style link(s): http://twitter.com/StarTribNews/, /news, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-12T12:06:16.391958,"{""Notes"": ""Independent local publisher serving Chatham and Pittsylvania County."", ""Chain/Owner"": ""Independent (Star-Tribune Publishing Co.)"", ""Publication Frequency"": ""Weekly""}"
4945,Suffolk Living,Suffolk,VA,https://www.suffolknewsherald.com/sections/suffolk-living,,,Suffolk City,Independent,PubGenAI,PubGenAI,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): https://digital.suffolknewsherald.com/ | Homepage contains article-style link(s): /sections/news, /sections/sports, /sections/opinion | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (PubGenAI): pubgen.ai, pubgen",2025-12-12T12:07:48.895048,"{""Notes"": ""Lifestyle magazine companion to *Suffolk News-Herald*, published by Boone."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Monthly""}"
4946,Suffolk News-Herald,Suffolk,VA,https://www.suffolknewsherald.com/,,,Suffolk City,Independent,PubGenAI,PubGenAI,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://digital.suffolknewsherald.com/ | Homepage contains article-style link(s): /sections/news, /sections/sports, /sections/opinion | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | Homepage contains public notice keywords | Sitemap contains notice-related URLs | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (PubGenAI): pubgen.ai, pubgen | Homepage snapshot truncated to 500,000 characters",2025-12-12T12:06:27.932629,"{""Notes"": ""Community newspaper owned by Boone Newspapers."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Daily (digital) / Weekly (print)""}"
